Fold,Station,Horizont,Modell,MAE,RMSE,MASE,MAPE %
2016-10-01,Tiantan,8 h,Chronos-2,25.86840565999349,30.002238818344484,0.4545540391547095,17.24543422421165
2016-10-01,Tiantan,8 h,TFT,28.85610792371962,33.19972862785848,0.5025255614055119,19.285785194431327
2016-10-01,Tiantan,24 h,Seasonal Naive,123.72,128.53933250176772,2.154568544775381,81.1250693599179
2016-10-01,Tiantan,24 h,Prophet (Pers.),105.92273715600678,108.99412027118981,1.844631406828667,69.74512614954936
2016-10-01,Tiantan,24 h,Prophet (PP),101.02805973124407,104.87109097756598,1.7593912030118557,66.38425175456332
2016-10-01,Tiantan,24 h,Chronos-2,24.138641357421875,31.232265533186926,0.42415899429365117,14.684551630117223
2016-10-01,Tiantan,24 h,TFT,37.35744812011719,43.627870104094015,0.6505753526728313,23.458083691214483
2016-10-01,Tiantan,48 h,Seasonal Naive,100.0,109.92446386088058,1.741487669556564,62.96683986434064
2016-10-01,Tiantan,48 h,Prophet (Pers.),117.19437961669719,120.5150907905509,2.0409256704380927,71.02849646997473
2016-10-01,Tiantan,48 h,Prophet (PP),104.00414640634305,108.48078860778784,1.8112193854940206,63.05549074892486
2016-10-01,Tiantan,48 h,Chronos-2,34.449668884277344,46.494742096570775,0.6053421437993068,21.74388449910696
2016-10-01,Tiantan,48 h,TFT,31.456081156827967,39.45775339472576,0.5478037746718648,20.113126863996246
2016-10-01,Tiantan,72 h,Seasonal Naive,98.375,108.54217050426888,1.71318849492627,74.49394693621339
2016-10-01,Tiantan,72 h,Prophet (Pers.),100.36408297512084,107.25371639333628,1.747828129675248,66.06548647713426
2016-10-01,Tiantan,72 h,Prophet (PP),80.41672666878162,92.29172247707127,1.400447379197837,50.65455151735462
2016-10-01,Tiantan,72 h,Chronos-2,60.57564979129367,78.88916346154704,1.0644222395830716,53.38843381324696
2016-10-01,Tiantan,72 h,TFT,36.53815799289279,44.009593494564406,0.6363075161293241,29.39315862498163
2016-10-01,Wanliu,8 h,Seasonal Naive,127.55555555555556,127.98958290944358,2.2017404611162954,86.58591300401066
2016-10-01,Wanliu,8 h,Prophet (Pers.),106.03865898669481,106.10012891655992,1.830336631882989,72.0177882669522
2016-10-01,Wanliu,8 h,Prophet (PP),108.96974535393646,109.0337608329616,1.8809302059666482,74.04612803097453
2016-10-01,Wanliu,8 h,Chronos-2,11.469334920247396,12.168050942902155,0.19981843346151168,7.767697327812123
2016-10-01,Wanliu,8 h,TFT,16.847971598307293,18.173353302254977,0.29081336829406107,11.52367897117629
2016-10-01,Wanliu,24 h,Seasonal Naive,140.8,142.0971498658576,2.4303532337339457,83.74294498310451
2016-10-01,Wanliu,24 h,Prophet (Pers.),125.21784793136443,126.99100991502367,2.161389216201683,73.86597649734088
2016-10-01,Wanliu,24 h,Prophet (PP),125.41640443271953,126.81052057409505,2.1648165062240357,74.23876436820868
2016-10-01,Wanliu,24 h,Chronos-2,30.227290954589844,36.08154414575706,0.5266190209223728,16.846305354831205
2016-10-01,Wanliu,24 h,TFT,20.009291687011718,22.485190155391177,0.3453810138938543,11.927433687327976
2016-10-01,Wanliu,48 h,Seasonal Naive,122.93877551020408,133.82169068562533,2.1220500753729836,67.47104366542594
2016-10-01,Wanliu,48 h,Prophet (Pers.),135.2197150937833,137.95451676466726,2.334031760246868,74.53808453279164
2016-10-01,Wanliu,48 h,Prophet (PP),127.47782551796422,131.4844215219767,2.2003987604897444,70.04878445391878
2016-10-01,Wanliu,48 h,Chronos-2,43.98007077586894,54.289050152289235,0.7662195678361952,22.48764720636133
2016-10-01,Wanliu,48 h,TFT,22.92796496955716,27.51061454523834,0.39576032533168937,12.814224419750978
2016-10-01,Wanliu,72 h,Seasonal Naive,110.04166666666667,123.46676340888938,1.8994326735000444,74.8145801577973
2016-10-01,Wanliu,72 h,Prophet (Pers.),120.71241975407786,127.95562755283284,2.083620878559464,69.7444242392866
2016-10-01,Wanliu,72 h,Prophet (PP),109.01208700853142,118.67284136240083,1.8816610665999332,62.07029076650213
2016-10-01,Wanliu,72 h,Chronos-2,44.162101321750214,53.300308484195156,0.7693908989354317,30.80656783896757
2016-10-01,Wanliu,72 h,TFT,39.72850937313504,52.1873874602665,0.6857550513240632,31.97853930275887
2016-10-01,Wanshouxigong,8 h,Seasonal Naive,121.11111111111111,123.4611949831471,2.0055660029393487,85.45315664775165
2016-10-01,Wanshouxigong,8 h,Prophet (Pers.),87.72752668279186,88.29566869460466,1.4527432159015206,62.21260319539576
2016-10-01,Wanshouxigong,8 h,Prophet (PP),87.39512341759207,88.03294043922308,1.4472387111386247,62.21342820631237
2016-10-01,Wanshouxigong,8 h,Chronos-2,15.413994683159721,18.175230676457716,0.257750370662741,10.699097354674239
2016-10-01,Wanshouxigong,8 h,TFT,28.11906517876519,32.53766542535421,0.465643826066701,19.379982548220465
2016-10-01,Wanshouxigong,24 h,Seasonal Naive,129.24,131.60471116187293,2.14017812108159,81.60990426492556
2016-10-01,Wanshouxigong,24 h,Prophet (Pers.),100.05280632158663,101.78878701221514,1.656846386894719,62.93649400526423
2016-10-01,Wanshouxigong,24 h,Prophet (PP),93.3303232345253,95.09135095509434,1.5455239540390264,59.23763290123637
2016-10-01,Wanshouxigong,24 h,Chronos-2,17.375381774902344,21.612272050686634,0.2905483740552103,10.610007701813027
2016-10-01,Wanshouxigong,24 h,TFT,41.67612670898438,46.51123853130935,0.6901449594087933,25.966785656978953
2016-10-01,Wanshouxigong,48 h,Seasonal Naive,103.93877551020408,113.7080938730612,1.7211969458290755,63.055567592077686
2016-10-01,Wanshouxigong,48 h,Prophet (Pers.),110.53465664693763,113.49937056901834,1.830422885925732,64.07587388343231
2016-10-01,Wanshouxigong,48 h,Prophet (PP),93.83864009343984,97.47200211125568,1.553941538533191,55.29900799098102
2016-10-01,Wanshouxigong,48 h,Chronos-2,33.047282316246815,45.719406824233545,0.5526114055115765,20.08623360140399
2016-10-01,Wanshouxigong,48 h,TFT,37.88340603575415,42.48837085517086,0.6273385697134886,22.451141099724946
2016-10-01,Wanshouxigong,72 h,Seasonal Naive,106.45833333333333,116.79819966268506,1.7629201161158379,79.41682102969403
2016-10-01,Wanshouxigong,72 h,Prophet (Pers.),92.35052515468183,100.19334438489335,1.5292987728756193,56.891532416637304
2016-10-01,Wanshouxigong,72 h,Prophet (PP),72.40174586985002,82.44367969979048,1.1989525877341562,46.33861317487956
2016-10-01,Wanshouxigong,72 h,Chronos-2,64.81201065911188,86.7307083482864,1.0837761472069727,58.220605491802665
2016-10-01,Wanshouxigong,72 h,TFT,39.58678669399686,44.86805638695987,0.6555460752585567,30.023070110370586
2016-10-16,Aotizhongxin,8 h,Seasonal Naive,94.66666666666667,104.24756858342334,1.646088214570112,74.01348414378413
2016-10-16,Aotizhongxin,8 h,Prophet (Pers.),36.4827895713273,39.824765523134225,0.6343720769155273,31.958251347127785
2016-10-16,Aotizhongxin,8 h,Prophet (PP),34.682350337269064,39.76271508198351,0.6030655789834896,30.89300854923537
2016-10-16,Aotizhongxin,8 h,Chronos-2,63.36543952094184,69.47078989397794,1.1115231263092886,55.747014688635446
2016-10-16,Aotizhongxin,8 h,TFT,32.656797620985245,34.91778678360485,0.5678447502412508,27.987447527495707
2016-10-16,Aotizhongxin,24 h,Seasonal Naive,79.72,88.03294837729791,1.3861917513964364,67.74895112570078
2016-10-16,Aotizhongxin,24 h,Prophet (Pers.),49.96872954339041,53.55660994987702,0.8688690506874963,49.77655581994583
2016-10-16,Aotizhongxin,24 h,Prophet (PP),36.94342635516717,41.74859760158356,0.6423817471381641,36.87580246197467
2016-10-16,Aotizhongxin,24 h,Chronos-2,72.48586181640626,77.5599162430469,1.2715087648491294,71.983155621756
2016-10-16,Aotizhongxin,24 h,TFT,28.382633056640625,31.60904543028194,0.49352448351765,28.01250811459773
2016-10-16,Aotizhongxin,48 h,Seasonal Naive,62.96938775510204,72.82187521757513,1.0949278210813624,71.2504769032739
2016-10-16,Aotizhongxin,48 h,Prophet (Pers.),69.00628307199506,76.36052370461606,1.1998989010151415,120.90713718736683
2016-10-16,Aotizhongxin,48 h,Prophet (PP),28.333943875308922,33.82297274549665,0.49267786357856,37.599098474212
2016-10-16,Aotizhongxin,48 h,Chronos-2,49.05791963849749,58.6115580214996,0.8605481571510463,58.53285745951734
2016-10-16,Aotizhongxin,48 h,TFT,19.88222869561643,24.272061485862796,0.3457172781891749,23.62003004060779
2016-10-16,Aotizhongxin,72 h,Seasonal Naive,60.3125,71.31748753130454,1.0487291771964071,62.30897850138359
2016-10-16,Aotizhongxin,72 h,Prophet (Pers.),63.2997381848966,72.61863868611722,1.1006720388542108,103.6706430797008
2016-10-16,Aotizhongxin,72 h,Prophet (PP),31.34925699212379,37.94181328064991,0.5451088993337815,40.48636665214553
2016-10-16,Aotizhongxin,72 h,Chronos-2,47.654661655426025,57.10730512753168,0.8359329455758694,58.091605887490374
2016-10-16,Aotizhongxin,72 h,TFT,17.12965048684014,21.887961162885777,0.2978547442192894,20.720760471145784
2016-10-16,Changping,8 h,Seasonal Naive,141.88888888888889,142.29976184878956,2.759982805111775,92.87125820606677
2016-10-16,Changping,8 h,Prophet (Pers.),18.066616351432394,21.476855316074193,0.35142674572321203,11.364287827091161
2016-10-16,Changping,8 h,Prophet (PP),16.304910798315913,20.371983566628938,0.31715854422873846,10.168714462085045
2016-10-16,Changping,8 h,Chronos-2,28.82736545138889,29.953166056054222,0.5659612227624591,18.60432880056349
2016-10-16,Changping,8 h,TFT,40.70930820041232,41.78015574558008,0.7918660264449523,26.691024533406036
2016-10-16,Changping,24 h,Seasonal Naive,123.16,126.24373251769768,2.395673720045494,83.39603284246932
2016-10-16,Changping,24 h,Prophet (Pers.),15.771659159344745,20.007578289802,0.3067858831565201,11.634905128184595
2016-10-16,Changping,24 h,Prophet (PP),12.462217237532695,16.09229184300165,0.24241154863149586,8.287789269040896
2016-10-16,Changping,24 h,Chronos-2,24.520053100585937,28.650925412569453,0.48139672209759415,16.167909235904244
2016-10-16,Changping,24 h,TFT,40.65865112304687,43.271071253420615,0.7908806592073856,27.076989958545568
2016-10-16,Changping,48 h,Seasonal Naive,71.0,91.594380898857,1.3810720536150543,66.64442342569016
2016-10-16,Changping,48 h,Prophet (Pers.),56.41798633953062,72.33608621422343,1.0974268204896005,204.56756165899355
2016-10-16,Changping,48 h,Prophet (PP),14.416895069560793,17.34463939240064,0.2804333926826912,36.4152490588154
2016-10-16,Changping,48 h,Chronos-2,17.5387050862215,22.205368452749504,0.34433347691819133,29.059008736521186
2016-10-16,Changping,48 h,TFT,28.925989793271434,33.71504955130857,0.5626602271357954,34.463504513144166
2016-10-16,Changping,72 h,Seasonal Naive,65.26388888888889,83.13041034096241,1.2694948317560915,59.086690509628426
2016-10-16,Changping,72 h,Prophet (Pers.),48.60577856936842,63.085017745042975,0.9454659496669892,149.17203617605418
2016-10-16,Changping,72 h,Prophet (PP),20.663938074431567,25.504588734228715,0.4019491182004157,34.81362946938954
2016-10-16,Changping,72 h,Chronos-2,21.817116896311443,29.484583986928893,0.42833057972673766,28.9304867895537
2016-10-16,Changping,72 h,TFT,30.25325125676615,34.88020282494435,0.5884777442494964,33.27446304824606
2016-10-16,Dingling,8 h,Seasonal Naive,145.77777777777777,145.98706183159595,2.8491151901714296,95.89349508944726
2016-10-16,Dingling,8 h,Prophet (Pers.),20.749777188856328,22.770757298271892,0.40553852776904625,13.952353309892384
2016-10-16,Dingling,8 h,Prophet (PP),26.81732678615724,29.71195368350081,0.524124144783602,17.999951571761414
2016-10-16,Dingling,8 h,Chronos-2,18.887408786349827,19.71993910363474,0.3705339553101021,12.61344315432197
2016-10-16,Dingling,8 h,TFT,20.87704637315538,22.811189831051962,0.40802590665322647,13.725923165099385
2016-10-16,Dingling,24 h,Seasonal Naive,118.04,123.17580931335503,2.307001534626921,84.38343071844865
2016-10-16,Dingling,24 h,Prophet (Pers.),47.521866195059964,53.91972737856621,0.9287785347368563,39.54933472662505
2016-10-16,Dingling,24 h,Prophet (PP),42.13524348858407,45.925724364244736,0.8235011130976144,31.90848778643597
2016-10-16,Dingling,24 h,Chronos-2,35.37415100097656,44.458602631866576,0.6939715359791165,30.73525210682967
2016-10-16,Dingling,24 h,TFT,30.63935791015625,34.291376697324864,0.5988228203889694,24.927676450251536
2016-10-16,Dingling,48 h,Seasonal Naive,69.18367346938776,89.30434091421564,1.352141993095606,96.61731879107597
2016-10-16,Dingling,48 h,Prophet (Pers.),100.87234300417997,116.69662349229307,1.9714728067778406,549.5022046260984
2016-10-16,Dingling,48 h,Prophet (PP),41.201315345717234,44.82016961532485,0.8052482017215974,136.1244180288629
2016-10-16,Dingling,48 h,Chronos-2,74.26700015943878,88.87792743580971,1.4569730358131903,353.66305085759944
2016-10-16,Dingling,48 h,TFT,24.477921427512655,30.11398210581271,0.4784022559958394,65.20998416336613
2016-10-16,Dingling,72 h,Seasonal Naive,62.25,81.16358652608803,1.216628647327396,77.40604201648017
2016-10-16,Dingling,72 h,Prophet (Pers.),93.46826810477862,106.46924998671415,1.826765824776726,398.6785814506307
2016-10-16,Dingling,72 h,Prophet (PP),45.036825138625574,52.73537807305474,0.8802103076036385,106.3636312325517
2016-10-16,Dingling,72 h,Chronos-2,85.40354283650716,96.12200543400984,1.675450183911777,273.6256233926317
2016-10-16,Dingling,72 h,TFT,28.136323107613457,34.22645362712396,0.5499029192479087,53.97347552871451
2016-10-16,Dongsi,8 h,Seasonal Naive,90.11111111111111,96.78096690752554,1.485516723526353,69.40660817442429
2016-10-16,Dongsi,8 h,Prophet (Pers.),38.40508241592606,40.52434274876073,0.633122724753877,31.716414370857244
2016-10-16,Dongsi,8 h,Prophet (PP),42.31750818884994,46.16609728775376,0.6976205857120835,35.29250287549351
2016-10-16,Dongsi,8 h,Chronos-2,73.15992906358507,77.4555582955924,1.2165489743210716,60.662550417943514
2016-10-16,Dongsi,8 h,TFT,50.547188652886284,53.152129577351,0.8332900698396261,41.688275486541265
2016-10-16,Dongsi,24 h,Seasonal Naive,85.3,90.59012087418805,1.4062036851432567,70.36264867725558
2016-10-16,Dongsi,24 h,Prophet (Pers.),54.017011036621255,57.564683048241804,0.8904914417364687,50.063670466556395
2016-10-16,Dongsi,24 h,Prophet (PP),45.77130535961708,49.9863842455654,0.7545577757386968,42.23951923518241
2016-10-16,Dongsi,24 h,Chronos-2,78.118564453125,82.58664737044543,1.29900425926174,72.03607635174322
2016-10-16,Dongsi,24 h,TFT,36.87962615966797,41.540362202812325,0.6079749849054016,33.47208743851559
2016-10-16,Dongsi,48 h,Seasonal Naive,67.66326530612245,76.72416137551137,1.1154552523129573,72.68765127017514
2016-10-16,Dongsi,48 h,Prophet (Pers.),71.17580585379167,79.46297772351504,1.1733608497613461,126.53601987393948
2016-10-16,Dongsi,48 h,Prophet (PP),33.85885458893941,39.757099464189345,0.5581763903598624,42.40006904191269
2016-10-16,Dongsi,48 h,Chronos-2,48.138925435591716,60.75206306164333,0.8004841053452747,54.57554338624162
2016-10-16,Dongsi,48 h,TFT,26.382414798347316,32.476288418745575,0.43492437177507604,27.794833633421195
2016-10-16,Dongsi,72 h,Seasonal Naive,70.50694444444444,81.40930963006899,1.1623344092141692,67.50746177718564
2016-10-16,Dongsi,72 h,Prophet (Pers.),66.05082465824643,75.70647444251064,1.0888735409282204,109.27758476142841
2016-10-16,Dongsi,72 h,Prophet (PP),35.58880279005599,42.22738310434391,0.5866952594749514,44.36862312398103
2016-10-16,Dongsi,72 h,Chronos-2,46.44505336549547,57.356038063335134,0.7723173430768788,54.21793662173919
2016-10-16,Dongsi,72 h,TFT,23.537200053532917,29.53824890058825,0.3880198998034237,26.124292308088688
2016-10-16,Guanyuan,8 h,Seasonal Naive,86.22222222222223,91.1018965530112,1.52023529095279,71.89871757799017
2016-10-16,Guanyuan,8 h,Prophet (Pers.),37.21096238644216,42.06342538387942,0.6560886134944279,33.83469643946006
2016-10-16,Guanyuan,8 h,Prophet (PP),37.10359562876468,44.28651740607264,0.6541955663206285,34.340265424710076
2016-10-16,Guanyuan,8 h,Chronos-2,83.43941243489583,87.56681202541891,1.4850051194929579,73.51143506104222
2016-10-16,Guanyuan,8 h,TFT,39.4403805202908,44.20200626710129,0.695396810824713,35.679155171696685
2016-10-16,Guanyuan,24 h,Seasonal Naive,80.32,86.61177749013122,1.416169699902001,68.94389221094656
2016-10-16,Guanyuan,24 h,Prophet (Pers.),53.24354939476394,59.09236345057569,0.9387686923319251,54.12452429006698
2016-10-16,Guanyuan,24 h,Prophet (PP),44.09100327948513,49.53567430985308,0.7773947072047634,44.50063719201625
2016-10-16,Guanyuan,24 h,Chronos-2,85.86672912597656,90.76780211914054,1.528205060716155,84.61759512594445
2016-10-16,Guanyuan,24 h,TFT,34.281629943847655,38.61257690163824,0.6044398106291109,34.32270355549586
2016-10-16,Guanyuan,48 h,Seasonal Naive,61.51020408163265,72.65967637850152,1.0845229986951763,64.40475652801734
2016-10-16,Guanyuan,48 h,Prophet (Pers.),70.72194609263929,80.62314808967825,1.246940701873736,123.99341284238068
2016-10-16,Guanyuan,48 h,Prophet (PP),33.40604683868959,39.54441140928436,0.5890018840445621,43.313205072695396
2016-10-16,Guanyuan,48 h,Chronos-2,57.290560508260924,68.75043275343478,1.019623379056873,72.6588919645505
2016-10-16,Guanyuan,48 h,TFT,26.12792820833167,31.310993425610743,0.46067704494340256,30.332861152341817
2016-10-16,Guanyuan,72 h,Seasonal Naive,63.236111111111114,77.86214670100541,1.1149534922210138,56.86506174316506
2016-10-16,Guanyuan,72 h,Prophet (Pers.),63.75106504192994,74.02244741212614,1.1240329513055638,100.26569217207238
2016-10-16,Guanyuan,72 h,Prophet (PP),32.169374784906935,39.221836720235366,0.5671973834060838,39.29671988995247
2016-10-16,Guanyuan,72 h,Chronos-2,52.25041993459066,63.45398067832161,0.9299219497628394,63.174732526693724
2016-10-16,Guanyuan,72 h,TFT,21.81277863184611,27.307585722558205,0.38459407581038707,23.860645405049016
2016-10-16,Gucheng,8 h,Seasonal Naive,106.11111111111111,110.68523940536164,1.862706013444785,73.60413450814232
2016-10-16,Gucheng,8 h,Prophet (Pers.),35.45308457306046,37.09310137175891,0.6223539942038285,25.101256844552083
2016-10-16,Gucheng,8 h,Prophet (PP),21.39380799740691,24.303405734632367,0.3755532704348449,15.52227969649564
2016-10-16,Gucheng,8 h,Chronos-2,58.21401129828559,59.512052420951875,1.030121835551899,40.960625806711434
2016-10-16,Gucheng,8 h,TFT,8.00973171657986,10.09853351707735,0.14060521351934507,5.233358129351114
2016-10-16,Gucheng,24 h,Seasonal Naive,83.48,92.53907282872463,1.4654327560432838,64.58601370527262
2016-10-16,Gucheng,24 h,Prophet (Pers.),77.10012254356212,86.0562616311238,1.3534384891026252,73.59897299847752
2016-10-16,Gucheng,24 h,Prophet (PP),43.961816353482426,51.20422290793537,0.77171880330082,43.17297519896955
2016-10-16,Gucheng,24 h,Chronos-2,79.94868347167969,84.85051322659073,1.414726158378127,74.61596783294306
2016-10-16,Gucheng,24 h,TFT,13.003163452148437,16.991922116967544,0.22826139979591736,10.617030984176404
2016-10-16,Gucheng,48 h,Seasonal Naive,61.97959183673469,74.38654634168729,1.088008194582462,63.810412784074074
2016-10-16,Gucheng,48 h,Prophet (Pers.),101.76302718471611,112.0744395976861,1.7863784546071648,182.44636437155955
2016-10-16,Gucheng,48 h,Prophet (PP),32.32687548236441,40.21148748084449,0.5674755897507107,43.26892978093462
2016-10-16,Gucheng,48 h,Chronos-2,52.31535915452607,63.70069164839081,0.9257426622549947,61.083594442968604
2016-10-16,Gucheng,48 h,TFT,15.036552390273737,20.990657420335864,0.26395611416708276,15.506185112721413
2016-10-16,Gucheng,72 h,Seasonal Naive,61.40277777777778,77.36929440061725,1.077882628984214,54.627121859375464
2016-10-16,Gucheng,72 h,Prophet (Pers.),89.04565159866732,100.09543595467986,1.5631338600371956,141.5888009749155
2016-10-16,Gucheng,72 h,Prophet (PP),30.66772655911873,37.24415837963305,0.5383503959404787,35.98217605162546
2016-10-16,Gucheng,72 h,Chronos-2,44.13084570566813,54.95773801752367,0.7809141952071477,48.627024566211915
2016-10-16,Gucheng,72 h,TFT,17.021177371342976,22.58860632074411,0.2987948115283746,15.754896477618857
2016-10-16,Huairou,8 h,Seasonal Naive,82.22222222222223,86.21420352174512,1.6387712926244304,76.43751807416545
2016-10-16,Huairou,8 h,Prophet (Pers.),7.336438590986925,8.912298957079873,0.14622257375284134,6.9238348498852185
2016-10-16,Huairou,8 h,Prophet (PP),7.254362216743764,7.837294690082739,0.14458670935660953,6.907480179587434
2016-10-16,Huairou,8 h,Chronos-2,17.137660556369358,18.187839270015665,0.3442277387363053,16.743049841319756
2016-10-16,Huairou,8 h,TFT,13.397731357150608,16.377770858255747,0.2670302132561258,13.283784112583755
2016-10-16,Huairou,24 h,Seasonal Naive,96.36,100.28539275487732,1.9205513727237986,76.31758763326289
2016-10-16,Huairou,24 h,Prophet (Pers.),19.07310177030982,23.69280788580052,0.3801460334897181,14.34059889833484
2016-10-16,Huairou,24 h,Prophet (PP),8.672236095310502,10.047888095612358,0.17284635676041366,6.97438537409064
2016-10-16,Huairou,24 h,Chronos-2,14.979078979492188,16.144115262190294,0.30087038242490854,12.751788560008254
2016-10-16,Huairou,24 h,TFT,20.455658569335938,24.162173799889665,0.4077017761032324,16.431200475987612
2016-10-16,Huairou,48 h,Seasonal Naive,60.61224489795919,74.28434064664047,1.2080627868684783,125.9569525239671
2016-10-16,Huairou,48 h,Prophet (Pers.),40.437747465905346,49.051946788601015,0.8059648340131053,210.58674528758553
2016-10-16,Huairou,48 h,Prophet (PP),12.596150342053258,14.339029000754255,0.25105390027465474,50.42140677945404
2016-10-16,Huairou,48 h,Chronos-2,14.760231173768336,16.565975750864666,0.2964745966031544,55.880241117492616
2016-10-16,Huairou,48 h,TFT,15.617496023372729,19.480301851361553,0.31127234771893897,32.120342450173005
2016-10-16,Huairou,72 h,Seasonal Naive,55.65277777777778,69.34765477088769,1.109215636747651,98.22999746768214
2016-10-16,Huairou,72 h,Prophet (Pers.),38.96376068029291,46.04084119492745,0.7765868001350987,159.17122495357862
2016-10-16,Huairou,72 h,Prophet (PP),18.89633496642398,24.447866625086256,0.37662289393124004,49.527422345187766
2016-10-16,Huairou,72 h,Chronos-2,31.046654383341473,40.1984159755816,0.6236043477785699,63.88960301955807
2016-10-16,Huairou,72 h,TFT,24.473102940453423,30.10894547903016,0.48777346873286276,38.11881306111567
2016-10-16,Nongzhanguan,8 h,Seasonal Naive,97.55555555555556,107.72392698209829,1.6039359835985825,74.46219208771112
2016-10-16,Nongzhanguan,8 h,Prophet (Pers.),53.627250745964474,57.3159283596063,0.8816994243237438,44.41293840858993
2016-10-16,Nongzhanguan,8 h,Prophet (PP),57.77318622007754,61.446012892457034,0.9498638159336187,47.579349624164905
2016-10-16,Nongzhanguan,8 h,Chronos-2,81.62635972764757,86.00086907850604,1.3545153157770216,67.25324170197106
2016-10-16,Nongzhanguan,8 h,TFT,50.03208584255643,51.94838418701702,0.8225903933443338,40.898164460979366
2016-10-16,Nongzhanguan,24 h,Seasonal Naive,80.52,87.53445036098644,1.3238500325674494,69.2384893765898
2016-10-16,Nongzhanguan,24 h,Prophet (Pers.),73.82415122335249,77.01942456875203,1.2137618604234912,70.1972109052919
2016-10-16,Nongzhanguan,24 h,Prophet (PP),58.96793893868396,64.44155749340078,0.9695070527125202,55.97310532595402
2016-10-16,Nongzhanguan,24 h,Chronos-2,84.76454284667969,88.72312658694736,1.4065906148914833,79.95819980963869
2016-10-16,Nongzhanguan,24 h,TFT,44.14898895263672,47.07254302336868,0.7258648840383518,41.21206057495648
2016-10-16,Nongzhanguan,48 h,Seasonal Naive,63.204081632653065,72.4471658295526,1.0391545644285085,72.00249640344387
2016-10-16,Nongzhanguan,48 h,Prophet (Pers.),93.15300886285974,99.4475007061666,1.531552580934585,157.51055658427416
2016-10-16,Nongzhanguan,48 h,Prophet (PP),44.230616472854365,51.85342825349724,0.7272069430957107,57.17278889817641
2016-10-16,Nongzhanguan,48 h,Chronos-2,53.48432050432478,65.516787957525,0.8875237303091078,60.11263155177614
2016-10-16,Nongzhanguan,48 h,TFT,27.09483508674466,34.74534424872055,0.44547315340283894,28.59869481413687
2016-10-16,Nongzhanguan,72 h,Seasonal Naive,63.041666666666664,72.08839095937093,1.0364842581939016,66.97952381355871
2016-10-16,Nongzhanguan,72 h,Prophet (Pers.),88.38164639526687,95.93628411728237,1.453105383243155,140.34695459467807
2016-10-16,Nongzhanguan,72 h,Prophet (PP),50.0781727992518,57.26686336949216,0.8233481208545438,63.13929117291816
2016-10-16,Nongzhanguan,72 h,Chronos-2,51.332665337456596,62.7480207582018,0.8518189667067863,62.03172687744085
2016-10-16,Nongzhanguan,72 h,TFT,29.013357374403213,34.77579468952903,0.477016071845439,31.491947562947313
2016-10-16,Shunyi,8 h,Seasonal Naive,84.0,91.14335472820336,1.4554330887493685,68.89541881973463
2016-10-16,Shunyi,8 h,Prophet (Pers.),51.578010907420484,52.354140402623486,0.8936707586492335,43.177266411080936
2016-10-16,Shunyi,8 h,Prophet (PP),58.48702780386897,59.778253745398985,1.0133804229566097,49.14375374319879
2016-10-16,Shunyi,8 h,Chronos-2,28.785322401258682,34.60272183545757,0.5028563479388141,25.480259076602202
2016-10-16,Shunyi,8 h,TFT,18.08389621310764,21.392524974170353,0.31333215383412216,15.927396510874415
2016-10-16,Shunyi,24 h,Seasonal Naive,85.12,89.25379543750506,1.4748388632660268,70.72033256646853
2016-10-16,Shunyi,24 h,Prophet (Pers.),55.862266149028656,57.81531302121036,0.9679022686407152,47.85876754478297
2016-10-16,Shunyi,24 h,Prophet (PP),51.01465667735835,53.01706394676226,0.8839097540406698,42.90862514889472
2016-10-16,Shunyi,24 h,Chronos-2,44.89464782714844,50.261931997826416,0.784273260297822,39.10344320648137
2016-10-16,Shunyi,24 h,TFT,17.25671142578125,20.183502915694486,0.29899986681049195,14.864076995292699
2016-10-16,Shunyi,48 h,Seasonal Naive,60.775510204081634,69.1871168849891,1.0530320063886345,75.40827213872106
2016-10-16,Shunyi,48 h,Prophet (Pers.),85.38057578482102,92.34203331100588,1.4793537515916857,161.69060230801185
2016-10-16,Shunyi,48 h,Prophet (PP),41.64663014843243,47.9319396137346,0.7215938518206617,55.691281881162006
2016-10-16,Shunyi,48 h,Chronos-2,39.052842743542726,47.98817287672548,0.6822216407688388,53.62976996126429
2016-10-16,Shunyi,48 h,TFT,12.409223906847895,16.16938494143926,0.215009465234835,14.922266611485702
2016-10-16,Shunyi,72 h,Seasonal Naive,55.84722222222222,63.73502002649546,0.9676416087733484,68.93877759237138
2016-10-16,Shunyi,72 h,Prophet (Pers.),86.97162043742976,94.21450196845906,1.5069211210331679,157.5217135557267
2016-10-16,Shunyi,72 h,Prophet (PP),56.11995692007716,64.6943497827592,0.9723671695317785,78.74566470118955
2016-10-16,Shunyi,72 h,Chronos-2,59.683464686075844,71.3152913620249,1.0426219538560022,85.67723753780999
2016-10-16,Shunyi,72 h,TFT,15.416658613416883,18.66819390971789,0.2671180364752368,20.416437176723445
2016-10-16,Tiantan,8 h,Seasonal Naive,81.44444444444444,86.33204632245331,1.418344957538846,65.13715838081339
2016-10-16,Tiantan,8 h,Prophet (Pers.),32.299788290266434,34.298471921423676,0.5624968303678649,27.627063594641083
2016-10-16,Tiantan,8 h,Prophet (PP),33.552200596093144,37.86477626278525,0.584307436245846,29.26784860141528
2016-10-16,Tiantan,8 h,Chronos-2,75.23105027940538,78.40288602374129,1.3234249360370975,64.16491390595839
2016-10-16,Tiantan,8 h,TFT,22.833067152235245,23.86198688791656,0.3976350490377469,19.206368587328637
