Fold,Station,ds,lead,y,yhat_chronos,yhat_tft,yhat_prophet_pp,yhat_prophet_pers,yhat_naive
2016-09-01,Shunyi,2016-09-02 23:00:00,47,9.0,45.09422,44.874817,40.556102792725454,2.76124876065546,31.0
2016-09-01,Shunyi,2016-09-03 00:00:00,48,8.0,42.75179,41.477047,36.7427869420738,2.669828378212696,26.0
2016-09-01,Shunyi,2016-09-03 01:00:00,49,7.0,43.718014,44.50295,32.559758254897396,2.5773575158179916,26.0
2016-09-01,Shunyi,2016-09-03 02:00:00,50,10.0,45.38588,46.62142,35.4186267501779,2.5054418406077836,25.0
2016-09-01,Shunyi,2016-09-03 03:00:00,51,13.0,46.75447,46.39294,36.93240706288334,2.426221025771723,28.0
2016-09-01,Shunyi,2016-09-03 04:00:00,52,9.0,48.05968,46.851013,34.2453858236161,2.3180449100022407,23.0
2016-09-01,Shunyi,2016-09-03 05:00:00,53,8.0,48.224743,47.063923,33.721018181431006,2.209348315812844,27.0
2016-09-01,Shunyi,2016-09-03 06:00:00,54,12.0,47.516796,47.564396,31.799396461912096,2.162529728525476,22.0
2016-09-01,Shunyi,2016-09-03 07:00:00,55,12.0,47.609146,48.343163,33.41439942983871,2.220341932094543,20.0
2016-09-01,Shunyi,2016-09-03 08:00:00,56,10.0,48.39309,52.40859,34.40564620455278,2.3661658888779824,15.0
2016-09-01,Shunyi,2016-09-03 09:00:00,57,11.0,47.916035,55.728443,36.25791582421684,2.5225170932665697,15.0
2016-09-01,Shunyi,2016-09-03 10:00:00,58,7.0,46.84482,59.12106,36.23779173405016,2.5994886643702078,17.0
2016-09-01,Shunyi,2016-09-03 11:00:00,59,9.0,46.03591,52.884926,40.48348692866519,2.5670575877073563,20.0
2016-09-01,Shunyi,2016-09-03 12:00:00,60,8.0,46.041115,39.926693,33.88381953769278,2.471411605444928,18.0
2016-09-01,Shunyi,2016-09-03 13:00:00,61,8.0,44.162388,36.09777,30.436745592488588,2.3758646578127003,11.0
2016-09-01,Shunyi,2016-09-03 14:00:00,62,8.0,42.057434,31.048042,31.697608234920942,2.3046033382152675,14.0
2016-09-01,Shunyi,2016-09-03 15:00:00,63,13.0,41.381794,32.010742,30.12350256573766,2.2445856951038903,18.0
2016-09-01,Shunyi,2016-09-03 16:00:00,64,10.0,44.18318,32.357567,31.84518082481688,2.188683219571768,20.5
2016-09-01,Shunyi,2016-09-03 17:00:00,65,20.0,45.559925,34.876232,36.38651327043633,2.168030696609562,23.0
2016-09-01,Shunyi,2016-09-03 18:00:00,66,26.0,45.12809,36.200848,34.49374451613838,2.237566123171406,20.0
2016-09-01,Shunyi,2016-09-03 19:00:00,67,29.0,46.841396,40.52149,41.14463236740722,2.430260909567714,24.0
2016-09-01,Shunyi,2016-09-03 20:00:00,68,33.0,48.984436,46.7096,45.40417221071176,2.7156363052065564,22.0
2016-09-01,Shunyi,2016-09-03 21:00:00,69,37.0,56.106342,54.237286,50.79972509006852,2.992304233934265,29.0
2016-09-01,Shunyi,2016-09-03 22:00:00,70,47.0,58.016186,62.81092,53.6358061127952,3.1464864528622076,22.0
2016-09-01,Shunyi,2016-09-03 23:00:00,71,52.0,60.595028,70.990395,60.869025787156936,3.14625595709924,23.0
2016-09-01,Tiantan,2016-09-01 00:00:00,0,17.0,4.392511,9.332647,3.608580824340147,2.9901282532521667,14.0
2016-09-01,Tiantan,2016-09-01 01:00:00,1,3.0,3.9487505,7.682806,2.5851962160121227,2.9370230433262505,17.0
2016-09-01,Tiantan,2016-09-01 02:00:00,2,9.0,3.7087793,7.1751614,2.9226422470112845,2.9131406890788583,23.0
2016-09-01,Tiantan,2016-09-01 03:00:00,3,26.0,3.5681186,6.8710685,3.1350340385422033,2.8787518904027927,16.0
2016-09-01,Tiantan,2016-09-01 04:00:00,4,21.0,3.6358,7.230686,2.6904835844195687,2.8097346828291814,21.0
2016-09-01,Tiantan,2016-09-01 05:00:00,5,22.0,4.108185,7.365491,2.963552852600655,2.741263433794601,17.0
2016-09-01,Tiantan,2016-09-01 06:00:00,6,27.0,4.6170063,7.158576,2.8255118174294775,2.7461102483820166,10.0
2016-09-01,Tiantan,2016-09-01 07:00:00,7,7.0,5.165762,8.774753,3.863904084860052,2.8739562132000214,5.0
2016-09-01,Tiantan,2016-09-01 08:00:00,8,3.0,6.1206813,10.176679,8.864042543236621,3.1065743919406907,8.0
2016-09-01,Tiantan,2016-09-01 09:00:00,9,6.0,7.0985594,8.190814,5.77401987000376,3.3560412123344516,10.0
2016-09-01,Tiantan,2016-09-01 10:00:00,10,5.0,8.0754385,7.801154,7.680174923137953,3.5200973413945738,6.0
2016-09-01,Tiantan,2016-09-01 11:00:00,11,9.0,8.889347,6.839167,9.556741142628121,3.5629745614378585,8.0
2016-09-01,Tiantan,2016-09-01 12:00:00,12,6.0,9.947219,6.1982846,12.582686314934495,3.5316578752125993,11.0
2016-09-01,Tiantan,2016-09-01 13:00:00,13,15.0,11.105316,5.8373356,14.166483481178883,3.4879293946181162,14.0
2016-09-01,Tiantan,2016-09-01 14:00:00,14,3.0,13.22506,8.741725,19.395491787824675,3.4446849740897463,5.0
2016-09-01,Tiantan,2016-09-01 15:00:00,15,8.0,13.899996,11.254436,20.556539497263323,3.3728282816314907,14.0
2016-09-01,Tiantan,2016-09-01 16:00:00,16,8.0,14.794829,15.770687,21.48912276484757,3.2605278310303305,8.0
2016-09-01,Tiantan,2016-09-01 17:00:00,17,8.0,16.425215,17.325739,19.48812859782138,3.153110331546907,12.0
2016-09-01,Tiantan,2016-09-01 18:00:00,18,5.0,18.351778,21.635063,21.043801297621034,3.1251070308168813,16.0
2016-09-01,Tiantan,2016-09-01 19:00:00,19,8.0,20.436752,25.300909,14.975521015091363,3.2169849690460817,15.0
2016-09-01,Tiantan,2016-09-01 20:00:00,20,33.0,22.4567,21.966892,13.973106308123942,3.3939106012724283,19.0
2016-09-01,Tiantan,2016-09-01 21:00:00,21,15.0,25.538877,25.979353,21.71505967498113,3.5562120749901256,21.0
2016-09-01,Tiantan,2016-09-01 22:00:00,22,3.0,27.795887,27.07151,27.418561029375816,3.61046738228886,28.0
2016-09-01,Tiantan,2016-09-01 23:00:00,23,6.0,29.54708,29.4675,32.79835576457491,3.5490622055440237,38.0
2016-09-01,Tiantan,2016-09-02 00:00:00,24,5.0,30.969154,32.62523,29.342404740280276,3.4443312518937805,41.0
2016-09-01,Tiantan,2016-09-02 01:00:00,25,24.0,32.715157,35.238308,23.226407775566944,3.3650928220942076,48.0
2016-09-01,Tiantan,2016-09-02 02:00:00,26,19.0,34.809696,34.557938,27.606821824150238,3.316176293348729,62.0
2016-09-01,Tiantan,2016-09-02 03:00:00,27,19.0,36.060738,33.288918,34.03199149551883,3.2538150911352233,76.0
2016-09-01,Tiantan,2016-09-02 04:00:00,28,18.0,37.071674,32.125393,31.56072479660621,3.1522592005924093,70.0
2016-09-01,Tiantan,2016-09-02 05:00:00,29,22.0,37.523144,29.25428,27.822123533538157,3.0506955397206195,70.0
2016-09-01,Tiantan,2016-09-02 06:00:00,30,23.0,38.618107,23.637812,25.132735924548648,3.0277506672324126,71.0
2016-09-01,Tiantan,2016-09-02 07:00:00,31,17.0,39.188385,25.434769,35.941623214888615,3.1351308661830704,65.0
2016-09-01,Tiantan,2016-09-02 08:00:00,32,22.0,37.03457,27.647387,22.569683048794147,3.350938363512939,72.0
2016-09-01,Tiantan,2016-09-02 09:00:00,33,15.0,36.3825,25.981636,23.086159442506975,3.5805290374019805,70.0
2016-09-01,Tiantan,2016-09-02 10:00:00,34,5.0,36.133644,26.58179,31.169551939583123,3.7171533873919307,77.0
2016-09-01,Tiantan,2016-09-02 11:00:00,35,12.0,35.16208,28.25488,32.40423765712483,3.7262173137067096,82.0
2016-09-01,Tiantan,2016-09-02 12:00:00,36,3.0,34.17432,21.566221,18.87412228429431,3.6592684014643826,93.0
2016-09-01,Tiantan,2016-09-02 13:00:00,37,13.0,33.599625,13.973039,19.336403694520307,3.5814113528752953,86.0
2016-09-01,Tiantan,2016-09-02 14:00:00,38,23.0,33.708584,9.8781185,21.8608113997568,3.506296395756234,68.0
2016-09-01,Tiantan,2016-09-02 15:00:00,39,10.0,33.324802,9.353653,25.267504603586872,3.4048717891132982,57.0
2016-09-01,Tiantan,2016-09-02 16:00:00,40,17.0,33.975227,10.191819,24.324660543605535,3.2660391009556538,44.0
2016-09-01,Tiantan,2016-09-02 17:00:00,41,21.0,35.008026,12.192789,24.555428473213397,3.1357439993586844,40.0
2016-09-01,Tiantan,2016-09-02 18:00:00,42,8.0,37.112972,17.937353,27.36911571247851,3.0877978765569756,18.0
2016-09-01,Tiantan,2016-09-02 19:00:00,43,9.0,38.97616,23.43436,28.240972938619755,3.161114375963672,45.0
2016-09-01,Tiantan,2016-09-02 20:00:00,44,11.0,42.089893,30.351091,33.36127842585499,3.3202860864904142,36.0
2016-09-01,Tiantan,2016-09-02 21:00:00,45,7.0,45.957813,37.99336,39.89960733498697,3.4672119780695168,37.0
2016-09-01,Tiantan,2016-09-02 22:00:00,46,7.0,48.820248,41.40041,42.80768530485492,3.5110766005142224,27.0
2016-09-01,Tiantan,2016-09-02 23:00:00,47,5.0,50.112476,41.949257,49.47962178695441,3.4452963731637114,23.0
2016-09-01,Tiantan,2016-09-03 00:00:00,48,8.0,45.904274,38.411304,38.063956908009885,3.340857133729891,14.0
2016-09-01,Tiantan,2016-09-03 01:00:00,49,10.0,47.002117,38.271492,37.44021797217118,3.2648220820029445,14.0
2016-09-01,Tiantan,2016-09-03 02:00:00,50,9.0,48.637615,37.164272,46.961309705613054,3.2217299398968278,15.0
2016-09-01,Tiantan,2016-09-03 03:00:00,51,9.0,49.444004,35.502964,31.600822899032387,3.1686206850362826,27.0
2016-09-01,Tiantan,2016-09-03 04:00:00,52,12.0,51.278736,35.34578,33.24272225562006,3.0798902979640213,22.0
2016-09-01,Tiantan,2016-09-03 05:00:00,53,13.0,52.940105,34.54591,35.57439536121955,2.9935284684639933,25.0
2016-09-01,Tiantan,2016-09-03 06:00:00,54,11.0,52.4408,33.361534,36.8771884427934,2.9870083737066224,19.0
2016-09-01,Tiantan,2016-09-03 07:00:00,55,16.0,52.56779,33.56273,36.14901886475671,3.1124743606590863,24.0
2016-09-01,Tiantan,2016-09-03 08:00:00,56,13.0,54.131004,36.46993,32.53420248442006,3.3498338859468557,18.0
2016-09-01,Tiantan,2016-09-03 09:00:00,57,19.0,54.92615,38.185192,34.76018847864312,3.6057356441801396,8.0
2016-09-01,Tiantan,2016-09-03 10:00:00,58,16.0,53.943047,38.645424,38.357747615538486,3.7724736748315353,16.0
2016-09-01,Tiantan,2016-09-03 11:00:00,59,16.0,51.010025,37.170734,41.74482477386638,3.8129390802678973,23.0
2016-09-01,Tiantan,2016-09-03 12:00:00,60,12.0,48.816402,36.245506,41.926106431536844,3.7771072444286586,22.0
2016-09-01,Tiantan,2016-09-03 13:00:00,61,15.0,46.87637,36.61288,39.104477465626076,3.730179081533187,23.0
2016-09-01,Tiantan,2016-09-03 14:00:00,62,25.0,46.60764,38.066017,28.694783661549216,3.6856676601320846,10.0
2016-09-01,Tiantan,2016-09-03 15:00:00,63,25.0,45.9833,39.534122,34.15408735610948,3.612774153511121,11.0
2016-09-01,Tiantan,2016-09-03 16:00:00,64,19.0,47.164722,38.20509,41.16217408586251,3.4987921468131242,8.0
2016-09-01,Tiantan,2016-09-03 17:00:00,65,22.0,46.408955,42.05842,40.976418921603674,3.3913037079669746,18.0
2016-09-01,Tiantan,2016-09-03 18:00:00,66,17.0,47.05588,49.159065,41.665623635551704,3.3690487227221197,22.0
2016-09-01,Tiantan,2016-09-03 19:00:00,67,25.0,46.527332,55.447926,42.068239163667954,3.4752501249461982,26.0
2016-09-01,Tiantan,2016-09-03 20:00:00,68,24.0,48.781864,60.57776,44.658869589282,3.6735640802987604,20.0
2016-09-01,Tiantan,2016-09-03 21:00:00,69,39.0,53.390453,65.47266,49.197499986975714,3.85831381093094,21.0
2016-09-01,Tiantan,2016-09-03 22:00:00,70,49.0,52.90353,68.22796,50.299292639669986,3.9294414173992767,21.0
2016-09-01,Tiantan,2016-09-03 23:00:00,71,52.0,51.229897,69.74385,52.52724174665882,3.8776959712410743,23.0
2016-09-01,Wanliu,2016-09-01 00:00:00,0,10.0,5.1924963,17.799625,7.38030328727384,3.868774476812776,18.0
2016-09-01,Wanliu,2016-09-01 01:00:00,1,3.0,4.70336,15.855419,5.37141351997961,3.8231493739764764,21.0
2016-09-01,Wanliu,2016-09-01 02:00:00,2,9.0,4.9109855,14.670456,6.494207523356462,3.8106892052058274,15.0
2016-09-01,Wanliu,2016-09-01 03:00:00,3,6.0,4.5585737,14.726276,7.764199424648714,3.764651768878317,11.0
2016-09-01,Wanliu,2016-09-01 04:00:00,4,7.0,3.874722,14.290649,6.207205989048928,3.655852519240483,10.0
2016-09-01,Wanliu,2016-09-01 05:00:00,5,3.0,3.5531673,10.350488,1.8733730584364348,3.5525030653383114,11.0
2016-09-01,Wanliu,2016-09-01 06:00:00,6,3.0,3.5630655,7.1370907,2.1670414397027513,3.5724238457580153,10.0
2016-09-01,Wanliu,2016-09-01 07:00:00,7,8.0,3.9110637,6.048227,3.419175661562819,3.7848676165379835,14.0
2016-09-01,Wanliu,2016-09-01 08:00:00,8,5.0,5.716486,6.215596,7.696186150108707,4.142525532895691,12.0
2016-09-01,Wanliu,2016-09-01 09:00:00,9,8.0,6.029977,4.812721,6.07905446043383,4.478976238465893,13.0
2016-09-01,Wanliu,2016-09-01 10:00:00,10,8.0,7.438555,4.217147,7.431774125629387,4.615325366629299,8.0
2016-09-01,Wanliu,2016-09-01 11:00:00,11,4.0,8.390441,4.398315,9.75744377639118,4.519060559515657,7.0
2016-09-01,Wanliu,2016-09-01 12:00:00,12,4.0,9.316316,3.9992127,9.769107906954005,4.31833601606065,15.0
2016-09-01,Wanliu,2016-09-01 13:00:00,13,5.0,10.330815,3.603351,9.056008473982523,4.153540696423868,11.0
2016-09-01,Wanliu,2016-09-01 14:00:00,14,3.0,13.311139,9.474026,16.177035238810543,4.062171847215194,16.0
2016-09-01,Wanliu,2016-09-01 15:00:00,15,5.0,14.034982,14.171501,14.162938359400822,3.991637997234891,17.0
2016-09-01,Wanliu,2016-09-01 16:00:00,16,8.0,12.582495,19.756666,12.635366757564402,3.8918538193525825,14.0
2016-09-01,Wanliu,2016-09-01 17:00:00,17,15.0,14.174334,21.5296,11.783655008632472,3.79012022513019,13.0
2016-09-01,Wanliu,2016-09-01 18:00:00,18,11.0,17.354752,24.592707,13.692050394275144,3.77040352729946,14.0
2016-09-01,Wanliu,2016-09-01 19:00:00,19,8.0,20.316973,30.769398,21.642579326436742,3.8877910242063694,14.0
2016-09-01,Wanliu,2016-09-01 20:00:00,20,14.0,22.57474,33.250793,17.336620987007592,4.10493122470959,15.0
2016-09-01,Wanliu,2016-09-01 21:00:00,21,10.0,24.844975,35.73611,15.125882471023758,4.300386561937513,19.0
2016-09-01,Wanliu,2016-09-01 22:00:00,22,6.0,27.122166,39.755512,24.954778228281555,4.36157585441818,19.0
2016-09-01,Wanliu,2016-09-01 23:00:00,23,11.0,28.0178,42.325954,23.487125696832308,4.288237390125366,18.0
2016-09-01,Wanliu,2016-09-02 00:00:00,24,17.0,28.17489,44.521214,23.699608937016237,4.178055371795829,29.0
2016-09-01,Wanliu,2016-09-02 01:00:00,25,21.0,29.272305,48.52373,29.110878252800138,4.112522779396222,38.0
2016-09-01,Wanliu,2016-09-02 02:00:00,26,19.0,29.942978,50.774635,21.183727546290918,4.081659565810905,46.0
2016-09-01,Wanliu,2016-09-02 03:00:00,27,24.0,29.812086,51.834732,28.00778105473951,4.0150279743663,53.0
2016-09-01,Wanliu,2016-09-02 04:00:00,28,17.0,29.543161,49.898438,25.568029119592502,3.882590839016279,42.0
2016-09-01,Wanliu,2016-09-02 05:00:00,29,16.0,30.062107,45.901398,22.944577690249123,3.756535098565858,44.0
2016-09-01,Wanliu,2016-09-02 06:00:00,30,12.0,30.709562,35.069496,19.71859397668672,3.759623411599888,40.0
2016-09-01,Wanliu,2016-09-02 07:00:00,31,19.0,30.866028,30.033875,19.857280410025083,3.962427536152794,49.0
2016-09-01,Wanliu,2016-09-02 08:00:00,32,20.0,34.552277,29.20911,23.24868680553676,4.314074247437026,60.0
2016-09-01,Wanliu,2016-09-02 09:00:00,33,16.0,34.93602,27.753086,28.15166898997801,4.641861958150377,71.0
2016-09-01,Wanliu,2016-09-02 10:00:00,34,13.0,34.765156,30.384829,29.068790295760287,4.762762697502927,71.0
2016-09-01,Wanliu,2016-09-02 11:00:00,35,5.0,30.647163,31.674492,22.724750959615367,4.645860004217588,72.0
2016-09-01,Wanliu,2016-09-02 12:00:00,36,4.0,27.816685,30.998978,17.85295717738891,4.42426680351393,82.0
2016-09-01,Wanliu,2016-09-02 13:00:00,37,17.0,25.74082,27.124714,18.258762851113264,4.2417523953833784,88.0
2016-09-01,Wanliu,2016-09-02 14:00:00,38,13.0,25.141693,18.654083,18.098445213299406,4.136075694484356,62.0
2016-09-01,Wanliu,2016-09-02 15:00:00,39,8.0,23.138714,11.827385,13.928214646741077,4.053490342143873,42.0
2016-09-01,Wanliu,2016-09-02 16:00:00,40,12.0,23.154137,14.339663,18.706507374082946,3.943292602901713,41.0
2016-09-01,Wanliu,2016-09-02 17:00:00,41,7.0,24.273317,10.00864,16.908986395741277,3.83318654611253,33.0
2016-09-01,Wanliu,2016-09-02 18:00:00,42,14.0,26.881512,11.70934,19.398329070621706,3.8077731134362356,17.0
2016-09-01,Wanliu,2016-09-02 19:00:00,43,8.0,27.922146,16.484196,20.694603435030224,3.9222824929575975,27.0
2016-09-01,Wanliu,2016-09-02 20:00:00,44,3.0,29.904152,22.27882,22.882671596344274,4.138974141377212,39.0
2016-09-01,Wanliu,2016-09-02 21:00:00,45,4.0,32.813736,30.397387,24.66147131562906,4.335765216972147,41.0
2016-09-01,Wanliu,2016-09-02 22:00:00,46,8.0,35.893383,31.035984,27.372203346403115,4.399516089348169,34.0
2016-09-01,Wanliu,2016-09-02 23:00:00,47,12.0,37.275288,35.146538,33.882822143840244,4.329860750752055,21.0
2016-09-01,Wanliu,2016-09-03 00:00:00,48,11.0,35.848103,35.075912,30.58407310325464,4.224928311445179,15.0
2016-09-01,Wanliu,2016-09-03 01:00:00,49,11.0,37.318916,34.648724,32.148124936159405,4.166766724602367,14.0
2016-09-01,Wanliu,2016-09-03 02:00:00,50,13.0,37.904854,36.40174,38.33845289600566,4.145334168905444,13.0
2016-09-01,Wanliu,2016-09-03 03:00:00,51,8.0,36.708344,33.92724,27.832931059005915,4.089226499652508,21.0
2016-09-01,Wanliu,2016-09-03 04:00:00,52,18.0,34.71124,31.840477,24.706042579018867,3.967467104164778,25.0
2016-09-01,Wanliu,2016-09-03 05:00:00,53,13.0,33.240597,30.519032,31.180941773249778,3.8529497088750606,22.0
2016-09-01,Wanliu,2016-09-03 06:00:00,54,15.0,33.28238,25.633703,26.931810940303897,3.8711237725645153,12.0
2016-09-01,Wanliu,2016-09-03 07:00:00,55,19.0,35.300186,24.674742,27.78667014114643,4.095524896147724,22.0
2016-09-01,Wanliu,2016-09-03 08:00:00,56,17.0,38.04916,29.493763,35.165663382966954,4.4757261853928645,17.0
2016-09-01,Wanliu,2016-09-03 09:00:00,57,16.0,38.045353,31.45737,32.074040803607474,4.834728083192562,11.0
2016-09-01,Wanliu,2016-09-03 10:00:00,58,8.0,35.151638,30.584953,30.685199393544003,4.9821928747844515,9.0
2016-09-01,Wanliu,2016-09-03 11:00:00,59,11.0,31.997753,30.418331,28.78260522520467,4.8832985485200195,20.0
2016-09-01,Wanliu,2016-09-03 12:00:00,60,10.0,28.468855,31.047375,21.101915119744017,4.674195302905442,27.0
2016-09-01,Wanliu,2016-09-03 13:00:00,61,9.0,28.508852,24.560875,22.049317830630496,4.504337977682552,27.0
2016-09-01,Wanliu,2016-09-03 14:00:00,62,23.0,29.095827,25.216747,28.182119066306754,4.413770165385504,20.0
2016-09-01,Wanliu,2016-09-03 15:00:00,63,23.0,29.824127,25.875105,30.080825173414375,4.346331302071287,16.0
2016-09-01,Wanliu,2016-09-03 16:00:00,64,19.0,29.31022,29.247408,28.326565911405687,4.248257933820193,15.0
2016-09-01,Wanliu,2016-09-03 17:00:00,65,20.0,29.348763,34.5601,24.500998856298082,4.148586544202912,18.0
2016-09-01,Wanliu,2016-09-03 18:00:00,66,24.0,30.848717,41.125813,26.744616624039,4.137582332299426,17.0
2016-09-01,Wanliu,2016-09-03 19:00:00,67,23.0,33.55345,46.70879,31.87556273218867,4.275104463480042,10.0
2016-09-01,Wanliu,2016-09-03 20:00:00,68,31.0,35.42061,51.572365,36.26540548771372,4.521609720936532,17.0
2016-09-01,Wanliu,2016-09-03 21:00:00,69,32.0,39.49808,57.26227,40.421946583527266,4.7460949721350545,16.0
2016-09-01,Wanliu,2016-09-03 22:00:00,70,37.0,39.465633,61.73481,36.97307087382312,4.8259706017937285,21.0
2016-09-01,Wanliu,2016-09-03 23:00:00,71,37.0,37.350273,65.21887,38.777953501290135,4.759798302565,30.0
2016-09-01,Wanshouxigong,2016-09-01 00:00:00,0,12.0,6.362312,13.445001,3.992128752076831,3.3163063509017077,18.0
2016-09-01,Wanshouxigong,2016-09-01 01:00:00,1,17.0,5.692449,11.600755,2.7949387716399774,3.266225815728032,18.0
2016-09-01,Wanshouxigong,2016-09-01 02:00:00,2,3.0,5.2894006,10.51246,3.1855459700293967,3.2597817972158962,16.0
2016-09-01,Wanshouxigong,2016-09-01 03:00:00,3,8.0,5.180036,9.418222,3.447844695506075,3.2124293670220325,20.0
2016-09-01,Wanshouxigong,2016-09-01 04:00:00,4,14.0,5.1278653,9.38004,2.8707644160107524,3.091530385803863,14.0
2016-09-01,Wanshouxigong,2016-09-01 05:00:00,5,13.0,5.2571316,9.020523,3.091596717441213,2.9680793625326567,11.0
2016-09-01,Wanshouxigong,2016-09-01 06:00:00,6,7.0,5.590368,7.7219305,2.983056656994367,2.955698695556288,14.0
2016-09-01,Wanshouxigong,2016-09-01 07:00:00,7,8.0,5.907033,8.645085,4.105223581346794,3.116006286606691,6.0
2016-09-01,Wanshouxigong,2016-09-01 08:00:00,8,10.0,6.4783273,9.720917,9.471911668555208,3.409503213259625,8.0
2016-09-01,Wanshouxigong,2016-09-01 09:00:00,9,3.0,7.2525663,7.96875,5.747648191680844,3.7080512148409026,6.0
2016-09-01,Wanshouxigong,2016-09-01 10:00:00,10,7.0,8.224432,7.098427,8.08150599108363,3.8838401015474178,9.0
2016-09-01,Wanshouxigong,2016-09-01 11:00:00,11,3.0,9.289445,6.5360804,9.979843348278585,3.915866397646723,9.0
2016-09-01,Wanshouxigong,2016-09-01 12:00:00,12,4.0,10.532311,6.4316597,13.019003679237851,3.8824630681183496,14.0
2016-09-01,Wanshouxigong,2016-09-01 13:00:00,13,4.0,12.196728,6.153218,14.803412978892801,3.8521609009407864,14.0
2016-09-01,Wanshouxigong,2016-09-01 14:00:00,14,6.0,14.230304,8.553444,20.506931293577722,3.815099621155814,14.0
2016-09-01,Wanshouxigong,2016-09-01 15:00:00,15,5.0,15.249592,10.803529,21.82404346772728,3.721392577061163,12.0
2016-09-01,Wanshouxigong,2016-09-01 16:00:00,16,9.0,17.537182,15.299774,22.513074520778282,3.572650845366037,15.0
2016-09-01,Wanshouxigong,2016-09-01 17:00:00,17,6.0,19.425009,16.12182,21.206804334136955,3.4540273636030605,14.0
2016-09-01,Wanshouxigong,2016-09-01 18:00:00,18,10.0,20.907963,21.327658,24.224655042359622,3.466810159119018,11.0
2016-09-01,Wanshouxigong,2016-09-01 19:00:00,19,10.0,21.946745,24.841057,17.532064025879478,3.639428662894871,16.0
2016-09-01,Wanshouxigong,2016-09-01 20:00:00,20,18.0,23.958021,21.66633,15.621281725167961,3.886354106737916,23.0
2016-09-01,Wanshouxigong,2016-09-01 21:00:00,21,9.0,27.185007,26.154266,24.449272430804644,4.048878980139228,29.0
2016-09-01,Wanshouxigong,2016-09-01 22:00:00,22,9.0,29.541967,27.268288,30.931428339702745,4.025441953984259,21.0
2016-09-01,Wanshouxigong,2016-09-01 23:00:00,23,19.0,30.822638,30.46324,36.433674639015024,3.868268637136884,32.0
2016-09-01,Wanshouxigong,2016-09-02 00:00:00,24,28.0,30.994865,34.26446,32.13026026179855,3.7133395721391995,38.0
2016-09-01,Wanshouxigong,2016-09-02 01:00:00,25,24.0,31.408184,35.58673,26.4826062409187,3.6390161563800865,49.0
2016-09-01,Wanshouxigong,2016-09-02 02:00:00,26,19.0,32.876167,34.884914,31.455202871694596,3.6101193971252563,57.0
2016-09-01,Wanshouxigong,2016-09-02 03:00:00,27,19.0,33.65421,34.868443,38.05409985556262,3.5352467824487253,68.0
2016-09-01,Wanshouxigong,2016-09-02 04:00:00,28,23.0,34.331074,32.877064,35.097719843989566,3.380507012673296,67.0
2016-09-01,Wanshouxigong,2016-09-02 05:00:00,29,18.0,34.179924,29.327526,31.103227824683024,3.2232281451619613,76.0
2016-09-01,Wanshouxigong,2016-09-02 06:00:00,30,23.0,34.34885,22.316324,27.80757017420187,3.184067659514895,72.0
2016-09-01,Wanshouxigong,2016-09-02 07:00:00,31,17.0,35.04906,25.494389,39.689235514917314,3.3259404834602817,71.0
2016-09-01,Wanshouxigong,2016-09-02 08:00:00,32,13.0,31.89199,25.645605,24.931083752820616,3.6044112559552532,63.0
2016-09-01,Wanshouxigong,2016-09-02 09:00:00,33,13.0,31.992245,23.064344,24.834249191748132,3.884166419271195,67.0
2016-09-01,Wanshouxigong,2016-09-02 10:00:00,34,12.0,32.846226,23.9552,33.51212834295686,4.03378634777626,75.0
2016-09-01,Wanshouxigong,2016-09-02 11:00:00,35,12.0,32.246567,25.247475,35.020093278270316,4.034669649287958,81.0
2016-09-01,Wanshouxigong,2016-09-02 12:00:00,36,7.0,31.006805,18.207129,20.611311697247007,3.9697518005029977,85.0
2016-09-01,Wanshouxigong,2016-09-02 13:00:00,37,16.0,30.836586,12.333807,20.63137966149974,3.9099360938185432,91.0
2016-09-01,Wanshouxigong,2016-09-02 14:00:00,38,8.0,31.626259,9.251261,23.269531713321133,3.845542530203879,80.0
2016-09-01,Wanshouxigong,2016-09-02 15:00:00,39,9.0,31.735271,8.195504,27.693901277729026,3.726994012255231,51.0
2016-09-01,Wanshouxigong,2016-09-02 16:00:00,40,11.0,32.666527,9.4873085,26.395120751869605,3.5569024288165476,42.0
2016-09-01,Wanshouxigong,2016-09-02 17:00:00,41,8.0,34.07991,11.526944,26.783412049372505,3.4205409003766194,30.0
2016-09-01,Wanshouxigong,2016-09-02 18:00:00,42,6.0,36.456264,17.204578,29.91542052709262,3.4177112148843216,23.0
2016-09-01,Wanshouxigong,2016-09-02 19:00:00,43,12.0,38.92048,23.255068,31.30030523869187,3.575276540647586,41.0
2016-09-01,Wanshouxigong,2016-09-02 20:00:00,44,14.0,42.132057,30.89434,38.34870912824747,3.8081993982815243,40.0
2016-09-01,Wanshouxigong,2016-09-02 21:00:00,45,15.0,45.93054,40.8032,45.626850264172916,3.960680341991136,40.0
2016-09-01,Wanshouxigong,2016-09-02 22:00:00,46,12.0,49.032093,44.53705,49.19081809082772,3.933805708511441,29.0
2016-09-01,Wanshouxigong,2016-09-02 23:00:00,47,15.0,50.603413,44.712944,57.05133214650375,3.779268498852364,19.0
2016-09-01,Wanshouxigong,2016-09-03 00:00:00,48,12.0,45.736248,38.913235,44.44324887766044,3.6303445538933454,13.0
2016-09-01,Wanshouxigong,2016-09-03 01:00:00,49,9.0,46.554935,39.660233,42.571342738769616,3.563770073042148,14.0
